"hydro_year","Especie","Localidad nivel 4","max_abundance"
2016,"Anas platyrhynchos","Gaveta 4",1260
2016,"Anas platyrhynchos","Guadiamar encauzado",180
2016,"Anas platyrhynchos","Guayules (norte)",1
2016,"Anas platyrhynchos","Hato Blanco Nuevo",11
2016,"Anas platyrhynchos","Isla Menor",26
2016,"Anas platyrhynchos","La Rocina",200
2016,"Anas platyrhynchos","Laguna de Tarelo",6
2016,"Anas platyrhynchos","Lagunas de Bonanza",12
2016,"Anas platyrhynchos","Los Portugueses",140
2016,"Anas platyrhynchos","Los Riacheros",57
2016,"Anas platyrhynchos","Lucio Dehesa de Abajo",680
2016,"Anas platyrhynchos","Lucio Del Bocón",550
2016,"Anas platyrhynchos","Lucio del Lobo Grande",58
2016,"Anas platyrhynchos","Lucios FAO",417
2016,"Anas platyrhynchos","Margazuela Grande",70
2016,"Anas platyrhynchos","Marismas Del Rocío",180
2016,"Anas platyrhynchos","Mimbrales (Sur)",26
2016,"Anas platyrhynchos","Río Guadaira",34
2016,"Anas platyrhynchos","San Carlos",47
2016,"Anas platyrhynchos","Santa Olalla",20
2016,"Anas platyrhynchos","Tijeras",141
2016,"Anas spp.","Caracoles (Zona Este)",3000
2016,"Anas spp.","Cuquero Chico",500
2016,"Anser anser","Almajales perimetrales",50
2016,"Anser anser","Cantarita",81
2016,"Anser anser","Caracoles (Zona Este)",3540
2016,"Anser anser","Caracoles (Zona Oeste)",3000
2016,"Anser anser","Cultivos de Tarfia",700
2016,"Anser anser","Cuquero Chico",4
2016,"Anser anser","Cuquero Grande",5
2016,"Anser anser","El Italiano",4
2016,"Anser anser","Entremuros (Zona 2)",3
2016,"Anser anser","Guadiamar encauzado",711
2016,"Anser anser","Hato Blanco Nuevo",6170
2016,"Anser anser","Hato Blanco Viejo",4
2016,"Anser anser","Laguna de Tarelo",2
2016,"Anser anser","Lucio del Lobo Grande",120
2016,"Anser anser","Lucios FAO",1852
2016,"Anser anser","Marisma Gallega",300
2016,"Anser anser","Marismas Del Rocío",1500
2016,"Aquila adalberti","Almajales perimetrales",1
2016,"Aquila adalberti","Caracoles (Zona Este)",2
2016,"Aquila adalberti","Marisma Gallega",1
2016,"Aquila adalberti","Veta Adalid",1
2016,"Ardea alba","A2",2
2016,"Ardea alba","A6",17
2016,"Ardea alba","A8",1
2016,"Ardea alba","Almajales perimetrales",21
2016,"Ardea alba","B8",2
2016,"Ardea alba","Brazo de la Torre",5
2016,"Ardea alba","C0",1
2016,"Ardea alba","C7",2
2016,"Ardea alba","C8",1
2016,"Ardea alba","Cantarita",29
2016,"Ardea alba","Capitán",11
2016,"Ardea alba","Caracoles (Zona Este)",24
2016,"Ardea alba","Caracoles (Zona Oeste)",3
2016,"Ardea alba","Caño Navarro",10
2016,"Ardea alba","Cultivos de Tarfia",11
2016,"Ardea alba","Cuquero Chico",31
2016,"Ardea alba","Cuquero Grande",27
2016,"Ardea alba","D4",1
2016,"Ardea alba","D5",1
2016,"Ardea alba","E4",3
2016,"Ardea alba","El Conde",6
2016,"Ardea alba","El Convento",3
2016,"Ardea alba","El Italiano",4
2016,"Ardea alba","El Reboso",3
2016,"Ardea alba","Entremuros (Zona 1)",9
2016,"Ardea alba","Entremuros (Zona 2)",8
2016,"Ardea alba","Entremuros (Zona 3)",47
2016,"Ardea alba","Entremuros (Zona 4)",3
2016,"Ardea alba","Esparragosilla",4
2016,"Ardea alba","Gaveta 1",1
2016,"Ardea alba","Gaveta 2",1
2016,"Ardea alba","Gaveta 4",1
2016,"Ardea alba","Guadiamar encauzado",5
2016,"Ardea alba","Hato Blanco Nuevo",14
2016,"Ardea alba","Hato Blanco Viejo",7
2016,"Ardea alba","Isla Menor",9
2016,"Ardea alba","La Mejorada",1
2016,"Ardea alba","Los Portugueses",48
2016,"Ardea alba","Los Riacheros",7
2016,"Ardea alba","Lucio Del Bocón",7
2016,"Ardea alba","Lucio del Lobo Grande",3
2016,"Ardea alba","Lucios FAO",1
2016,"Ardea alba","Margazuela Chica",1
2016,"Ardea alba","Margazuela Grande",2
2016,"Ardea alba","Marisma Gallega",4
2016,"Ardea alba","Marisma de Henares",2
2016,"Ardea alba","San Carlos",1
2016,"Ardea alba","Santa Teresa",1
2016,"Ardea alba","Tijeras",3
2016,"Ardea alba","Veta Adalid",3
2016,"Ardea alba","Veta Hornito",5
2016,"Ardea cinerea","A1",26
2016,"Ardea cinerea","A2",9
2016,"Ardea cinerea","A3",7
2016,"Ardea cinerea","A4",17
2016,"Ardea cinerea","A5",16
2016,"Ardea cinerea","A6",12
2016,"Ardea cinerea","A8",4
2016,"Ardea cinerea","A9",12
2016,"Ardea cinerea","Almajales perimetrales",127
2016,"Ardea cinerea","Arrozal junto a Olivillos",2
2016,"Ardea cinerea","B1",4
2016,"Ardea cinerea","B2",38
2016,"Ardea cinerea","B3",5
2016,"Ardea cinerea","B4",4
2016,"Ardea cinerea","B5",5
2016,"Ardea cinerea","B6",1
2016,"Ardea cinerea","B7",1
2016,"Ardea cinerea","B8",2
2016,"Ardea cinerea","Bomba de Pantomima",7
2016,"Ardea cinerea","Brazo de la Torre",16
2016,"Ardea cinerea","C0",14
2016,"Ardea cinerea","C2",28
2016,"Ardea cinerea","C3",19
2016,"Ardea cinerea","C4",7
2016,"Ardea cinerea","C5",9
2016,"Ardea cinerea","C6",8
2016,"Ardea cinerea","C7",6
2016,"Ardea cinerea","C8",11
2016,"Ardea cinerea","Cantarita",235
2016,"Ardea cinerea","Capitán",4
2016,"Ardea cinerea","Caracoles (Zona Este)",9
2016,"Ardea cinerea","Caracoles (Zona Oeste)",3
2016,"Ardea cinerea","Caño Navarro",16
2016,"Ardea cinerea","Codo de la Esparraguera",5
2016,"Ardea cinerea","Corta Isleta de Coria",4
2016,"Ardea cinerea","Cultivos de Tarfia",104
2016,"Ardea cinerea","Cuquero Chico",21
2016,"Ardea cinerea","Cuquero Grande",5
2016,"Ardea cinerea","D3",6
2016,"Ardea cinerea","D4",18
2016,"Ardea cinerea","D5",7
2016,"Ardea cinerea","D6",4
2016,"Ardea cinerea","Depuradora Loma de Martín Miguel",1
2016,"Ardea cinerea","E3",7
2016,"Ardea cinerea","E4",4
2016,"Ardea cinerea","El Cestero",2
2016,"Ardea cinerea","El Conde",9
2016,"Ardea cinerea","El Convento",12
2016,"Ardea cinerea","El Italiano",52
2016,"Ardea cinerea","El Reboso",1
2016,"Ardea cinerea","Entremuros (Zona 1)",38
2016,"Ardea cinerea","Entremuros (Zona 2)",14
2016,"Ardea cinerea","Entremuros (Zona 3)",97
2016,"Ardea cinerea","Entremuros (Zona 4)",6
2016,"Ardea cinerea","Entremuros (Zona 5)",8
2016,"Ardea cinerea","Esparragosilla",138
2016,"Ardea cinerea","Gaveta 1",7
2016,"Ardea cinerea","Gaveta 3",4
2016,"Ardea cinerea","Gaveta 4",3
2016,"Ardea cinerea","Gravera junto a Dehesa de Abajo",2
2016,"Ardea cinerea","Guadiamar encauzado",6
2016,"Ardea cinerea","Guayules (norte)",1
2016,"Ardea cinerea","Hato Blanco Nuevo",198
2016,"Ardea cinerea","Hato Blanco Viejo",131
2016,"Ardea cinerea","Isla Menor",70
2016,"Ardea cinerea","La Dehesilla",4
2016,"Ardea cinerea","La Mejorada",2
2016,"Ardea cinerea","Las Segundas",6
2016,"Ardea cinerea","Los Portugueses",66
2016,"Ardea cinerea","Los Riacheros",11
2016,"Ardea cinerea","Lucio Dehesa de Abajo",5
2016,"Ardea cinerea","Lucio Del Bocón",23
2016,"Ardea cinerea","Lucios FAO",1
2016,"Ardea cinerea","Malandar Zalabar",9
2016,"Ardea cinerea","Margazuela Chica",3
2016,"Ardea cinerea","Margazuela Grande",13
2016,"Ardea cinerea","Marisma Gallega",29
2016,"Ardea cinerea","Marisma de Henares",3
2016,"Ardea cinerea","Marismas Del Rocío",1
2016,"Ardea cinerea","Olivillos",1
2016,"Ardea cinerea","Río Guadaira",21
2016,"Ardea cinerea","San Carlos",5
2016,"Ardea cinerea","Santa Olalla",2
2016,"Ardea cinerea","Santa Teresa",17
2016,"Ardea cinerea","Tijeras",8
2016,"Ardea cinerea","Veta Adalid",9
2016,"Ardea cinerea","Veta Hornito",3
2016,"Ardeola ralloides","Almajales perimetrales",8
2016,"Ardeola ralloides","Brazo de la Torre",2
2016,"Ardeola ralloides","Cuquero Chico",9
2016,"Ardeola ralloides","El Convento",3
2016,"Ardeola ralloides","Entremuros (Zona 4)",1
2016,"Ardeola ralloides","Gravera junto a Dehesa de Abajo",2
2016,"Ardeola ralloides","Laguna de Tarelo",1
2016,"Ardeola ralloides","Lagunas de Bonanza",2
2016,"Arenaria interpres","Cantarita",2
2016,"Arenaria interpres","La Dehesilla",1
2016,"Arenaria interpres","Malandar Zalabar",109
2016,"Arenaria interpres","Santa Teresa",3
2016,"Asio flammeus","Entremuros (Zona 1)",1
2016,"Aythya ferina","A1",450
2016,"Aythya ferina","A2",500
2016,"Aythya ferina","A6",5
2016,"Aythya ferina","A7",574
2016,"Aythya ferina","A8",99
2016,"Aythya ferina","B1",298
2016,"Aythya ferina","B2",75
2016,"Aythya ferina","B3",95
2016,"Aythya ferina","B4",87
2016,"Aythya ferina","B6",290
2016,"Aythya ferina","B7",20
2016,"Aythya ferina","B8",270
2016,"Aythya ferina","C1",24
2016,"Aythya ferina","C5",400
2016,"Aythya ferina","C6",10
2016,"Aythya ferina","C7",70
2016,"Aythya ferina","C8",60
2016,"Aythya ferina","Caracoles (Zona Este)",320
2016,"Aythya ferina","Codo de la Esparraguera",57
2016,"Aythya ferina","Cultivos de Tarfia",42
2016,"Aythya ferina","Cuquero Grande",10
2016,"Aythya ferina","D3",40
2016,"Aythya ferina","Depuradora Loma de Martín Miguel",2
2016,"Aythya ferina","E3",185
2016,"Aythya ferina","E4",380
2016,"Aythya ferina","Entremuros (Zona 3)",381
2016,"Aythya ferina","Esparragosilla",10
2016,"Aythya ferina","Gaveta 1",5
2016,"Aythya ferina","Gaveta 2",2200
2016,"Aythya ferina","Gaveta 3",1100
2016,"Aythya ferina","Gaveta 4",1350
2016,"Aythya ferina","Guadiamar encauzado",247
2016,"Aythya ferina","La Rocina",90
2016,"Aythya ferina","Laguna de Tarelo",1
2016,"Aythya ferina","Lagunas de Bonanza",5
2016,"Aythya ferina","Los Portugueses",30
2016,"Aythya ferina","Lucio Dehesa de Abajo",2200
2016,"Aythya ferina","Marismas Del Rocío",5
2016,"Aythya ferina","Río Guadaira",1
2016,"Aythya ferina","Santa Olalla",19
2016,"Aythya fuligula","Codo de la Esparraguera",2
2016,"Aythya fuligula","Guadiamar encauzado",3
2016,"Aythya fuligula","Lagunas de Bonanza",1
2016,"Aythya fuligula","Lucio Dehesa de Abajo",2
2016,"Aythya fuligula","Santa Olalla",2
2016,"Aythya nyroca","B8",1
2016,"Aythya nyroca","Gaveta 2",1
2016,"Aythya nyroca","Guadiamar encauzado",4
2016,"Aythya nyroca","Lagunas de Bonanza",1
2016,"Aythya nyroca","Lucio Dehesa de Abajo",2
2016,"Botaurus stellaris","Entremuros (Zona 3)",2
2016,"Bubulcus ibis","A3",3
2016,"Bubulcus ibis","Almajales perimetrales",62
2016,"Bubulcus ibis","Arrozal junto a Olivillos",20
2016,"Bubulcus ibis","Brazo de la Torre",41
2016,"Bubulcus ibis","C1",2
2016,"Bubulcus ibis","C2",18
2016,"Bubulcus ibis","C6",6
2016,"Bubulcus ibis","C7",3
2016,"Bubulcus ibis","C8",8
2016,"Bubulcus ibis","Cantarita",154
2016,"Bubulcus ibis","Caracoles (Zona Este)",20
2016,"Bubulcus ibis","Caracoles (Zona Oeste)",217
2016,"Bubulcus ibis","Cultivos de Tarfia",363
2016,"Bubulcus ibis","D4",4
2016,"Bubulcus ibis","D5",7
2016,"Bubulcus ibis","El Italiano",4
2016,"Bubulcus ibis","Entremuros (Zona 1)",4
2016,"Bubulcus ibis","Entremuros (Zona 2)",12
2016,"Bubulcus ibis","Entremuros (Zona 3)",271
2016,"Bubulcus ibis","Guadiamar encauzado",9
2016,"Bubulcus ibis","Hato Blanco Nuevo",274
2016,"Bubulcus ibis","Hato Blanco Viejo",600
2016,"Bubulcus ibis","Isla Menor",67
2016,"Bubulcus ibis","La Dehesilla",17
2016,"Bubulcus ibis","La Rocina",10
2016,"Bubulcus ibis","Lagunas de Bonanza",9
2016,"Bubulcus ibis","Lucio Dehesa de Abajo",3
2016,"Bubulcus ibis","Lucio del Lobo Grande",54
2016,"Bubulcus ibis","Marisma Gallega",28
2016,"Bubulcus ibis","Marisma de Henares",8
2016,"Bubulcus ibis","Marismas Del Rocío",30
2016,"Bubulcus ibis","Río Guadaira",150
2016,"Bubulcus ibis","San Carlos",8
2016,"Bubulcus ibis","Santa Teresa",5
2016,"Bubulcus ibis","Veta Adalid",12
2016,"Burhinus oedicnemus","Almajales perimetrales",11
2016,"Burhinus oedicnemus","Cultivos de Tarfia",1
2016,"Burhinus oedicnemus","Esparragosilla",10
2016,"Burhinus oedicnemus","Los Portugueses",29
2016,"Burhinus oedicnemus","Lucio del Lobo Grande",7
2016,"Burhinus oedicnemus","Veta Adalid",30
2016,"Buteo buteo","Almajales perimetrales",4
2016,"Buteo buteo","Arrozal junto a Olivillos",1
2016,"Buteo buteo","Cultivos de Tarfia",2
2016,"Buteo buteo","Depuradora Loma de Martín Miguel",2
2016,"Buteo buteo","El Cestero",1
2016,"Buteo buteo","El Italiano",3
2016,"Buteo buteo","El Reboso",1
2016,"Buteo buteo","Entremuros (Zona 2)",3
2016,"Buteo buteo","Entremuros (Zona 3)",11
2016,"Buteo buteo","Entremuros (Zona 4)",2
2016,"Buteo buteo","Guadiamar encauzado",1
2016,"Buteo buteo","Hato Blanco Nuevo",2
2016,"Buteo buteo","Hato Blanco Viejo",2
2016,"Buteo buteo","Isla Menor",4
2016,"Buteo buteo","Las Segundas",2
2016,"Buteo buteo","Los Portugueses",1
2016,"Buteo buteo","Lucio del Lobo Grande",1
2016,"Buteo buteo","Olivillos",2
2016,"Buteo buteo","Río Guadaira",2
2016,"Buteo buteo","Veta Hornito",1
2016,"Calidris alba","B7",1
2016,"Calidris alba","Carbonero Matalascañas",89
2016,"Calidris alba","Los Portugueses",250
2016,"Calidris alba","Malandar Zalabar",1208
2016,"Calidris alba","Marisma de Henares",5
2016,"Calidris alba","Santa Olalla",15
2016,"Calidris alba","Santa Teresa",241
2016,"Calidris alba","Zalabar Carbonero",42
2016,"Calidris alpina","B5",640
2016,"Calidris alpina","B7",4
2016,"Calidris alpina","C2",12
2016,"Calidris alpina","Cantarita",530
2016,"Calidris alpina","Carbonero Matalascañas",1
2016,"Calidris alpina","Cultivos de Tarfia",2690
2016,"Calidris alpina","D4",100
2016,"Calidris alpina","D6",60
2016,"Calidris alpina","Esparragosilla",200
2016,"Calidris alpina","Hato Blanco Nuevo",1460
2016,"Calidris alpina","Isla Menor",100
2016,"Calidris alpina","La Dehesilla",20
2016,"Calidris alpina","Los Portugueses",570
2016,"Calidris alpina","Marisma de Henares",100
2016,"Calidris alpina","San Carlos",140
2016,"Calidris alpina","Santa Teresa",700
2016,"Calidris canutus","A1",1
2016,"Calidris canutus","Malandar Zalabar",2
2016,"Calidris ferruginea","D6",15
2016,"Calidris minuta","Hato Blanco Nuevo",32
2016,"Calidris minuta","La Dehesilla",1
2016,"Calidris minuta","Santa Teresa",12
2016,"Calidris pugnax","B7",1
2016,"Calidris pugnax","C4",17
2016,"Calidris pugnax","Cantarita",360
2016,"Calidris pugnax","Cuquero Chico",5
2016,"Calidris pugnax","El Italiano",16
2016,"Calidris pugnax","Esparragosilla",5
2016,"Calidris pugnax","Guadiamar encauzado",470
2016,"Calidris pugnax","Hato Blanco Nuevo",139
2016,"Calidris pugnax","Hato Blanco Viejo",26
2016,"Calidris spp.","Cantarita",1870
2016,"Calidris spp.","Santa Teresa",200
2016,"Charadrius alexandrinus","Carbonero Matalascañas",32
2016,"Charadrius alexandrinus","Esparragosilla",50
2016,"Charadrius alexandrinus","Hato Blanco Nuevo",39
2016,"Charadrius alexandrinus","Isla Menor",30
2016,"Charadrius alexandrinus","Los Portugueses",275
2016,"Charadrius alexandrinus","Malandar Zalabar",170
2016,"Charadrius alexandrinus","San Carlos",3
2016,"Charadrius alexandrinus","Santa Teresa",58
2016,"Charadrius alexandrinus","Zalabar Carbonero",26
2016,"Charadrius dubius","Depuradora Loma de Martín Miguel",2
2016,"Charadrius dubius","Santa Olalla",3
2016,"Charadrius hiaticula","Cultivos de Tarfia",200
2016,"Charadrius hiaticula","El Italiano",1903
2016,"Charadrius hiaticula","Hato Blanco Nuevo",420
2016,"Charadrius hiaticula","La Dehesilla",4
2016,"Charadrius hiaticula","Lucio Del Bocón",20
2016,"Charadrius hiaticula","Malandar Zalabar",13
2016,"Chlidonias hybrida","Cuquero Chico",1
2016,"Chlidonias niger","B3",1
2016,"Chroicocephalus genei","La Dehesilla",69
2016,"Chroicocephalus genei","Los Portugueses",102
2016,"Chroicocephalus genei","Santa Teresa",66
2016,"Chroicocephalus ridibundus","A1",71
2016,"Chroicocephalus ridibundus","A2",88
2016,"Chroicocephalus ridibundus","A3",740
2016,"Chroicocephalus ridibundus","A4",52
2016,"Chroicocephalus ridibundus","A6",19
2016,"Chroicocephalus ridibundus","A8",12
2016,"Chroicocephalus ridibundus","Almajales perimetrales",102
2016,"Chroicocephalus ridibundus","B1",547
2016,"Chroicocephalus ridibundus","B2",298
2016,"Chroicocephalus ridibundus","B3",890
2016,"Chroicocephalus ridibundus","B4",850
2016,"Chroicocephalus ridibundus","Brazo de la Torre",7
2016,"Chroicocephalus ridibundus","C0",6
2016,"Chroicocephalus ridibundus","C1",360
2016,"Chroicocephalus ridibundus","C2",175
2016,"Chroicocephalus ridibundus","C3",1200
2016,"Chroicocephalus ridibundus","C4",160
2016,"Chroicocephalus ridibundus","C5",95
2016,"Chroicocephalus ridibundus","C6",330
2016,"Chroicocephalus ridibundus","C7",40
2016,"Chroicocephalus ridibundus","Cantarita",1472
2016,"Chroicocephalus ridibundus","Caracoles (Zona Este)",47
2016,"Chroicocephalus ridibundus","Caracoles (Zona Oeste)",7
2016,"Chroicocephalus ridibundus","Codo de la Esparraguera",185
2016,"Chroicocephalus ridibundus","Cultivos de Tarfia",2400
2016,"Chroicocephalus ridibundus","Cuquero Chico",200
2016,"Chroicocephalus ridibundus","D3",400
2016,"Chroicocephalus ridibundus","D4",150
2016,"Chroicocephalus ridibundus","D5",15
2016,"Chroicocephalus ridibundus","D6",14
2016,"Chroicocephalus ridibundus","Depuradora Loma de Martín Miguel",4
2016,"Chroicocephalus ridibundus","E3",180
2016,"Chroicocephalus ridibundus","E4",5
2016,"Chroicocephalus ridibundus","Esparragosilla",50
2016,"Chroicocephalus ridibundus","Gaveta 1",110
2016,"Chroicocephalus ridibundus","Gaveta 2",150
2016,"Chroicocephalus ridibundus","Gaveta 3",25
2016,"Chroicocephalus ridibundus","Gaveta 4",50
2016,"Chroicocephalus ridibundus","Hato Blanco Nuevo",816
2016,"Chroicocephalus ridibundus","Hato Blanco Viejo",650
2016,"Chroicocephalus ridibundus","Isla Menor",300
2016,"Chroicocephalus ridibundus","La Dehesilla",135
2016,"Chroicocephalus ridibundus","Los Portugueses",55
2016,"Chroicocephalus ridibundus","Lucio Dehesa de Abajo",17
2016,"Chroicocephalus ridibundus","Lucio Del Bocón",10
2016,"Chroicocephalus ridibundus","Lucio del Lobo Grande",72
2016,"Chroicocephalus ridibundus","Malandar Zalabar",12
2016,"Chroicocephalus ridibundus","Marisma Gallega",100
2016,"Chroicocephalus ridibundus","San Carlos",8
2016,"Chroicocephalus ridibundus","Santa Teresa",47
2016,"Ciconia ciconia","A1",12
2016,"Ciconia ciconia","A7",1
2016,"Ciconia ciconia","Acebuche",1
2016,"Ciconia ciconia","Almajales perimetrales",139
2016,"Ciconia ciconia","Arrozal junto a Olivillos",29
2016,"Ciconia ciconia","B2",1
2016,"Ciconia ciconia","Brazo de la Torre",11
2016,"Ciconia ciconia","C4",8
2016,"Ciconia ciconia","Cantarita",592
2016,"Ciconia ciconia","Caracoles (Zona Este)",19
2016,"Ciconia ciconia","Caracoles (Zona Oeste)",14
2016,"Ciconia ciconia","Corta Isleta de Coria",2
2016,"Ciconia ciconia","Cultivos de Tarfia",47
2016,"Ciconia ciconia","Cuquero Chico",3
2016,"Ciconia ciconia","D3",4
2016,"Ciconia ciconia","D4",12
2016,"Ciconia ciconia","D5",4
2016,"Ciconia ciconia","D6",2
2016,"Ciconia ciconia","El Cestero",27
2016,"Ciconia ciconia","El Italiano",1
2016,"Ciconia ciconia","El Reboso",11
2016,"Ciconia ciconia","Entremuros (Zona 1)",4
2016,"Ciconia ciconia","Entremuros (Zona 2)",7
2016,"Ciconia ciconia","Entremuros (Zona 3)",360
2016,"Ciconia ciconia","Entremuros (Zona 5)",16
2016,"Ciconia ciconia","Finca Los Mimbrales",1
2016,"Ciconia ciconia","Gravera junto a Dehesa de Abajo",23
2016,"Ciconia ciconia","Guadiamar encauzado",2
2016,"Ciconia ciconia","Hato Blanco Nuevo",920
2016,"Ciconia ciconia","Hato Blanco Viejo",217
2016,"Ciconia ciconia","Isla Menor",21
2016,"Ciconia ciconia","Las Segundas",3
2016,"Ciconia ciconia","Los Portugueses",4
2016,"Ciconia ciconia","Lucio Dehesa de Abajo",79
2016,"Ciconia ciconia","Lucio Del Bocón",30
2016,"Ciconia ciconia","Lucio del Lobo Grande",1
2016,"Ciconia ciconia","Marisma Gallega",133
2016,"Ciconia ciconia","Marismas Del Rocío",1
2016,"Ciconia ciconia","Mimbrales (Sur)",1
2016,"Ciconia ciconia","Olivillos",2
2016,"Ciconia ciconia","Río Guadaira",2
2016,"Ciconia ciconia","Veta Adalid",26
2016,"Ciconia ciconia","Veta Hornito",1
2016,"Ciconia nigra","Almajales perimetrales",1
2016,"Ciconia nigra","Bomba de Pantomima",1
2016,"Ciconia nigra","Brazo de la Torre",9
2016,"Ciconia nigra","Cantarita",14
2016,"Ciconia nigra","Caño Navarro",3
2016,"Ciconia nigra","Corta Isleta de Coria",2
2016,"Ciconia nigra","Cultivos de Tarfia",5
2016,"Ciconia nigra","Cuquero Chico",12
2016,"Ciconia nigra","El Cestero",2
2016,"Ciconia nigra","El Conde",1
2016,"Ciconia nigra","El Convento",6
2016,"Ciconia nigra","El Italiano",12
2016,"Ciconia nigra","El Reboso",4
2016,"Ciconia nigra","Entremuros (Zona 2)",2
2016,"Ciconia nigra","Entremuros (Zona 3)",25
2016,"Ciconia nigra","Entremuros (Zona 4)",1
2016,"Ciconia nigra","Esparragosilla",1
2016,"Ciconia nigra","Hato Blanco Nuevo",21
2016,"Ciconia nigra","Hato Blanco Viejo",2
2016,"Ciconia nigra","Isla Menor",39
2016,"Ciconia nigra","La Dehesilla",2
2016,"Ciconia nigra","La Mejorada",1
2016,"Ciconia nigra","Las Segundas",4
2016,"Ciconia nigra","Los Portugueses",8
2016,"Ciconia nigra","Los Riacheros",2
2016,"Ciconia nigra","Marisma de Henares",1
2016,"Ciconia nigra","San Carlos",1
